new 100 53 0.0 tag remote
new 104 53 0.0 throw remote
new 7 54 0.0 buy sandwich
new 9 54 0.0 catch sandwich
new 9 53 0.0 catch remote
new 7 53 0.0 buy remote
new 11 52 0.0 check refrigerator
new 100 51 0.0 tag potted_plant
new 100 52 0.0 tag refrigerator
new 111 52 0.0 wash refrigerator
yes 57 52 0.0 no_interaction refrigerator
yes 57 56 0.0 no_interaction sheep
new 99 55 0.0 swing scissors
new 100 55 0.0 tag scissors
new 104 55 0.0 throw scissors
new 111 55 0.0 wash scissors
new 7 57 0.0 buy sink
new 0 57 0.0 adjust sink
new 11 57 0.0 check sink
new 72 56 0.0 race sheep
new 92 56 0.0 stab sheep
new 100 56 0.0 tag sheep
new 100 54 0.0 tag sandwich
new 104 54 0.0 throw sandwich
new 111 54 0.0 wash sandwich
new 7 55 0.0 buy scissors
new 9 55 0.0 catch scissors
new 11 55 0.0 check scissors
new 12 55 0.0 clean scissors
new 66 54 0.0 pick sandwich
new 66 55 0.0 pick scissors
new 67 55 0.0 pick_up scissors
new 75 55 0.0 repair scissors
new 84 55 0.0 sign scissors
yes 57 55 0.0 no_interaction scissors
new 39 55 0.0 hug scissors
new 53 55 0.0 lose scissors
new 39 47 0.0 hug oven
yes 57 47 0.0 no_interaction oven
new 104 46 0.0 throw orange
new 11 47 0.0 check oven
new 13 47 0.0 control oven
new 7 48 0.0 buy parking_meter
new 9 48 0.0 catch parking_meter
new 12 48 0.0 clean parking_meter
new 100 47 0.0 tag oven
new 100 46 0.0 tag orange
new 9 46 0.0 catch orange
new 104 45 0.0 throw mouse
new 100 45 0.0 tag mouse
yes 75 45 0.0 repair mouse
new 39 46 0.0 hug orange
new 44 46 0.0 kick orange
new 50 46 0.0 lift orange
new 53 46 0.0 lose orange
yes 57 46 0.0 no_interaction orange
new 100 50 0.0 tag pizza
new 104 50 0.0 throw pizza
new 111 50 0.0 wash pizza
yes 113 16 0.0 wave bus
new 113 18 0.0 wave car
new 113 74 0.0 wave truck
new 44 50 0.0 kick pizza
new 50 50 0.0 lift pizza
new 53 50 0.0 lose pizza
yes 57 50 0.0 no_interaction pizza
new 61 50 0.0 paint pizza
new 66 50 0.0 pick pizza
new 7 51 0.0 buy potted_plant
new 53 51 0.0 lose potted_plant
yes 57 51 0.0 no_interaction potted_plant
new 9 51 0.0 catch potted_plant
new 11 51 0.0 check potted_plant
new 43 51 0.0 jump potted_plant
new 82 48 0.0 set parking_meter
new 97 48 0.0 stop_at parking_meter
new 100 48 0.0 tag parking_meter
yes 57 48 0.0 no_interaction parking_meter
new 61 48 0.0 paint parking_meter
yes 7 50 0.0 buy pizza
new 111 48 0.0 wash parking_meter
yes 57 49 0.0 no_interaction person
yes 57 16 -1 no_interaction bus
yes 22 20 -1 dry cat
yes 57 24 -1 no_interaction couch
yes 52 37 -1 load horse
yes 57 44 -1 no_interaction motorcycle
yes 8 49 -1 carry person
yes 8 56 -1 carry sheep
yes 57 12 -1 no_interaction book
yes 57 21 -1 no_interaction cell_phone
yes 57 43 -1 no_interaction microwave
yes 57 45 -1 no_interaction mouse
yes 76 59 -1 ride skis
yes 52 64 -1 load suitcase
yes 52 65 -1 load surfboard
yes 15 68 -1 cut tie
yes 29 70 -1 flush toilet
yes 6 71 -1 brush_with toothbrush
yes 42 72 -1 install traffic_light
yes 57 72 -1 no_interaction traffic_light
